player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,match_date
"{""name"": ""Callum Hudson-Odoi"", ""slug"": ""callum-hudson-odoi"", ""shortName"": ""C. Hudson-Odoi"", ""position"": ""M"", ""jerseyNumber"": ""7"", ""userCount"": 9389, ""gender"": ""M"", ""sofascoreId"": ""Calteck10"", ""id"": 867442, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0643\u0627\u0644\u0648\u0645 \u0647\u0627\u062f\u0633\u0648\u0646 \u0623\u0648\u062f\u0648\u064a"", ""hi"": ""\u0915\u0948\u0932\u092e \u0939\u0921\u0938\u0928-\u0913\u0921\u094b\u0908"", ""bn"": ""\u0995\u09cd\u09af\u09be\u09b2\u09be\u09ae \u09b9\u09be\u09a1\u09b8\u09a8-\u0993\u09a1\u09cb\u0987""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u0647\u0648\u062f\u0633\u0648\u0646 \u0623\u0648\u062f\u0648\u064a"", ""hi"": ""\u0938\u0940. \u0939\u0921\u0938\u0928-\u0913\u0921\u094b\u0908"", ""bn"": ""\u09b8\u09bf. \u09b9\u09be\u09a1\u09b8\u09a8-\u0993\u09a1\u09cb\u0987""}}}",true,goal,assisted,"{""x"": 22.1, ""y"": 54, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 54.1, ""z"": 13.9}",nan,0.091582737863064,0.25051888823509,4298256,28,,1672,"{""start"": {""x"": 54, ""y"": 22.1}, ""end"": {""x"": 45.9, ""y"": 0}, ""goal"": {""x"": 45.9, ""y"": 86.1}}",18,1028,1672,shot,regular,12436887,2025-01-19
"{""name"": ""Jamie Vardy"", ""slug"": ""jamie-vardy"", ""shortName"": ""J. Vardy"", ""position"": ""F"", ""jerseyNumber"": ""10"", ""userCount"": 23517, ""gender"": ""M"", ""sofascoreId"": ""Vardy7"", ""id"": 173827, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u064a\u0645\u064a \u0641\u0627\u0631\u062f\u064a"", ""hi"": ""\u091c\u0947\u092e\u0940 \u0935\u0930\u094d\u0921\u0940"", ""bn"": ""\u099c\u09c7\u09ae\u09bf \u09ad\u09be\u09b0\u09cd\u09a1\u09bf""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0641\u0627\u0631\u062f\u064a"", ""hi"": ""\u091c\u0947. \u0935\u0930\u094d\u0921\u0940"", ""bn"": ""\u099c\u09c7. \u09ad\u09be\u09b0\u09cd\u09a1\u09bf""}}}",true,goal,fast-break,"{""x"": 8.8, ""y"": 54.4, ""z"": 0}",right-foot,low-centre,"{""x"": 0, ""y"": 51.6, ""z"": 1.9}",nan,0.23234978318214,0.58238786458969,4962026,28,,1675,"{""start"": {""x"": 54.4, ""y"": 8.8}, ""end"": {""x"": 48.4, ""y"": 0}, ""goal"": {""x"": 48.4, ""y"": 98.1}}",18,1025,1675,shot,regular,12436534,2025-05-18
"{""name"": ""Sammie Szmodics"", ""slug"": ""sammie-szmodics"", ""shortName"": ""S. Szmodics"", ""position"": ""M"", ""jerseyNumber"": ""23"", ""userCount"": 1209, ""gender"": ""M"", ""id"": 354782, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0633\u0627\u0645\u064a \u0633\u0645\u0648\u062f\u064a\u0643\u0633"", ""hi"": ""\u0938\u0948\u092e\u0940 \u0938\u094d\u091c\u093c\u092e\u094b\u0926\u093f\u0915\u094d\u0938"", ""bn"": ""\u09b8\u09cd\u09af\u09be\u09ae\u09bf \u09b8\u09c7\u099c\u09ae\u09cb\u09a1\u09bf\u0995\u09cd\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0633. \u0633\u0645\u0648\u062f\u064a\u0643\u0633"", ""hi"": ""\u090f\u0938. \u0938\u094d\u091c\u093c\u092e\u094b\u0926\u093f\u0915\u094d\u0938"", ""bn"": ""\u098f\u09b8. \u09b8\u09c7\u099c\u09ae\u09cb\u09a1\u09bf\u0995\u09cd\u09b8""}}}",false,goal,assisted,"{""x"": 16, ""y"": 44.4, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 46.1, ""z"": 7}",nan,0.18893024325371,0.24746592342854,3962114,28,,1675,"{""start"": {""x"": 44.4, ""y"": 16}, ""end"": {""x"": 53.9, ""y"": 0}, ""goal"": {""x"": 53.9, ""y"": 93}}",18,1025,1675,shot,regular,12437043,2024-10-26
"{""name"": ""Luis D\u00edaz"", ""slug"": ""luis-diaz"", ""shortName"": ""L. D\u00edaz"", ""position"": ""F"", ""jerseyNumber"": ""14"", ""userCount"": 141232, ""gender"": ""M"", ""sofascoreId"": ""LuisD\u00edaz"", ""id"": 883537, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0644\u0648\u064a\u0633 \u062f\u064a\u0627\u0632"", ""hi"": ""\u0932\u0941\u0907\u0938 \u0921\u093f\u092f\u093e\u091c\u093c"", ""bn"": ""\u09b2\u09c1\u0987\u09b8 \u09a6\u09bf\u09af\u09bc\u09be\u099c""}, ""shortNameTranslation"": {""ar"": ""\u0644. \u062f\u064a\u0627\u0632"", ""hi"": ""\u090f\u0932. \u0921\u093f\u092f\u093e\u091c\u093c"", ""bn"": ""\u098f\u09b2. \u09a6\u09bf\u09af\u09bc\u09be\u099c""}}}",true,goal,assisted,"{""x"": 6, ""y"": 36.4, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 49.6, ""z"": 2.5}",nan,0.23848785459995,0.25651234388351,3795711,28,,1678,"{""start"": {""x"": 36.4, ""y"": 6}, ""end"": {""x"": 50.4, ""y"": 0}, ""goal"": {""x"": 50.4, ""y"": 97.5}}",18,1022,1678,shot,regular,12436969,2024-09-21
"{""name"": ""Gabriel Martinelli"", ""slug"": ""gabriel-martinelli"", ""shortName"": ""G. Martinelli"", ""position"": ""F"", ""jerseyNumber"": ""11"", ""userCount"": 71415, ""gender"": ""M"", ""sofascoreId"": ""GabiMartinelli"", ""id"": 922573, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u063a\u0627\u0628\u0631\u064a\u064a\u0644 \u0645\u0627\u0631\u062a\u064a\u0646\u064a\u0644\u064a"", ""hi"": ""\u0917\u0947\u092c\u094d\u0930\u093f\u092f\u0932 \u092e\u093e\u0930\u094d\u091f\u093f\u0928\u0947\u0932\u0940"", ""bn"": ""\u0997\u09cd\u09af\u09be\u09ac\u09cd\u09b0\u09bf\u09af\u09bc\u09c7\u09b2 \u09ae\u09be\u09b0\u09cd\u099f\u09bf\u09a8\u09c7\u09b2\u09bf""}, ""shortNameTranslation"": {""ar"": ""\u063a. \u0645\u0627\u0631\u062a\u064a\u0646\u064a\u0644\u064a"", ""hi"": ""\u091c\u0940. \u092e\u093e\u0930\u094d\u091f\u093f\u0928\u0947\u0932\u0940"", ""bn"": ""\u099c\u09bf. \u09ae\u09be\u09b0\u09cd\u099f\u09bf\u09a8\u09c7\u09b2\u09bf""}}}",false,goal,assisted,"{""x"": 6.7, ""y"": 44.9, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 52, ""z"": 3.8}",nan,0.51385217905045,0.94768047332764,4795805,28,,1679,"{""start"": {""x"": 44.9, ""y"": 6.7}, ""end"": {""x"": 48, ""y"": 0}, ""goal"": {""x"": 48, ""y"": 96.2}}",18,1021,1679,shot,regular,12436620,2025-04-20
"{""name"": ""Anthony Elanga"", ""firstName"": """", ""lastName"": """", ""slug"": ""anthony-elanga"", ""shortName"": ""A. Elanga"", ""position"": ""M"", ""jerseyNumber"": ""20"", ""userCount"": 10540, ""gender"": ""M"", ""sofascoreId"": ""anthonyelanga"", ""id"": 979232, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0623\u0646\u062a\u0648\u0646\u064a \u0625\u0644\u0627\u0646\u063a\u0627"", ""hi"": ""\u090f\u0902\u0925\u0928\u0940 \u090f\u0932\u0902\u0917\u093e"", ""bn"": ""\u0985\u09cd\u09af\u09be\u09a8\u09cd\u099f\u09a8\u09bf \u098f\u09b2\u09be\u0999\u09cd\u0997\u09be""}, ""shortNameTranslation"": {""ar"": ""\u0623. \u0625\u0644\u0627\u0646\u063a\u0627"", ""hi"": ""\u090f. \u090f\u0932\u0902\u0917\u093e"", ""bn"": ""\u098f. \u098f\u09b2\u09be\u0999\u09cd\u0997\u09be""}}}",true,goal,fast-break,"{""x"": 9.2, ""y"": 60.7, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 54.1, ""z"": 3.8}",nan,0.19918103516102,0.87403219938278,4195365,29,,1680,"{""start"": {""x"": 60.7, ""y"": 9.2}, ""end"": {""x"": 45.9, ""y"": 0}, ""goal"": {""x"": 45.9, ""y"": 96.2}}",17,1020,1680,shot,regular,12436479,2024-12-26
"{""name"": ""Danny Welbeck"", ""slug"": ""danny-welbeck"", ""shortName"": ""D. Welbeck"", ""position"": ""F"", ""jerseyNumber"": ""18"", ""userCount"": 4488, ""gender"": ""M"", ""id"": 33902, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u0627\u0646\u064a \u0648\u064a\u0644\u0628\u064a\u0643"", ""hi"": ""\u0921\u0948\u0928\u0940 \u0935\u0947\u0932\u094d\u092c\u0947\u0915"", ""bn"": ""\u09a1\u09cd\u09af\u09be\u09a8\u09bf \u0993\u09af\u09bc\u09c7\u09b2\u09ac\u09c7\u0995""}, ""shortNameTranslation"": {""ar"": ""\u062f. \u0648\u064a\u0644\u0628\u064a\u0643"", ""hi"": ""\u0921\u0940. \u0935\u0947\u0932\u094d\u092c\u0947\u0915"", ""bn"": ""\u09a1\u09bf. \u0993\u09af\u09bc\u09c7\u09b2\u09ac\u09c7\u0995""}}}",false,goal,penalty,"{""x"": 11.5, ""y"": 50, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 46.8, ""z"": 2.5}",nan,0.7884,0.78700578212738,4912976,29,,1681,"{""start"": {""x"": 50, ""y"": 11.5}, ""end"": {""x"": 53.2, ""y"": 0}, ""goal"": {""x"": 53.2, ""y"": 97.5}}",17,1019,1681,shot,penalty,12436581,2025-05-10
"{""name"": ""Vitaly Janelt"", ""slug"": ""vitaly-janelt"", ""shortName"": ""V. Janelt"", ""position"": ""M"", ""jerseyNumber"": ""27"", ""userCount"": 999, ""gender"": ""M"", ""id"": 814873, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0641\u064a\u062a\u0627\u0644\u064a \u062c\u0627\u0646\u064a\u0644\u062a"", ""hi"": ""\u0935\u093f\u091f\u093e\u0932\u0940 \u091c\u0947\u0928\u0947\u0932\u094d\u091f"", ""bn"": ""\u09ad\u09bf\u099f\u09be\u09b2\u09bf \u099c\u09c7\u09a8\u09c7\u09b2\u09cd\u099f""}, ""shortNameTranslation"": {""ar"": ""\u0641. \u062c\u0627\u0646\u064a\u0644\u062a"", ""hi"": ""\u0935\u0940. \u091c\u0947\u0928\u0947\u0932\u094d\u091f"", ""bn"": ""\u09ad\u09bf. \u099c\u09c7\u09a8\u09c7\u09b2\u09cd\u099f""}}}",false,goal,corner,"{""x"": 2.7, ""y"": 49, ""z"": 0}",other,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 18.4}",nan,,,4367816,29,,1687,"{""start"": {""x"": 49, ""y"": 2.7}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81.6}}",17,1013,1687,shot,own,12436916,2025-02-02
"{""name"": ""Mohamed Salah"", ""slug"": ""mohamed-salah"", ""shortName"": ""M. Salah"", ""position"": ""M"", ""jerseyNumber"": ""11"", ""userCount"": 560218, ""gender"": ""M"", ""sofascoreId"": ""MoSalah"", ""id"": 159665, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0645\u062d\u0645\u062f \u0635\u0644\u0627\u062d"", ""hi"": ""\u092e\u094b\u0939\u092e\u094d\u092e\u0926 \u0938\u0932\u093e\u0939"", ""bn"": ""\u09ae\u09cb\u09b9\u09be\u09ae\u09cd\u09ae\u09a6 \u09b8\u09be\u09b2\u09be\u09b9""}, ""shortNameTranslation"": {""ar"": ""\u0645. \u0635\u0644\u0627\u062d"", ""hi"": ""\u090f\u092e. \u0938\u0932\u093e\u0939"", ""bn"": ""\u098f\u09ae. \u09b8\u09be\u09b2\u09be\u09b9""}}}",true,goal,penalty,"{""x"": 11.5, ""y"": 50, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 48.2, ""z"": 18.4}",nan,0.7884,0.78844404220581,3933976,29,,1691,"{""start"": {""x"": 50, ""y"": 11.5}, ""end"": {""x"": 51.8, ""y"": 0}, ""goal"": {""x"": 51.8, ""y"": 81.6}}",17,1009,1691,shot,penalty,12437032,2024-10-20
"{""name"": ""Mohamed Salah"", ""slug"": ""mohamed-salah"", ""shortName"": ""M. Salah"", ""position"": ""M"", ""jerseyNumber"": ""11"", ""userCount"": 560218, ""gender"": ""M"", ""sofascoreId"": ""MoSalah"", ""id"": 159665, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0645\u062d\u0645\u062f \u0635\u0644\u0627\u062d"", ""hi"": ""\u092e\u094b\u0939\u092e\u094d\u092e\u0926 \u0938\u0932\u093e\u0939"", ""bn"": ""\u09ae\u09cb\u09b9\u09be\u09ae\u09cd\u09ae\u09a6 \u09b8\u09be\u09b2\u09be\u09b9""}, ""shortNameTranslation"": {""ar"": ""\u0645. \u0635\u0644\u0627\u062d"", ""hi"": ""\u090f\u092e. \u0938\u0932\u093e\u0939"", ""bn"": ""\u098f\u09ae. \u09b8\u09be\u09b2\u09be\u09b9""}}}",false,goal,assisted,"{""x"": 7.6, ""y"": 53.2, ""z"": 0}",left-foot,high-centre,"{""x"": 0, ""y"": 49, ""z"": 32.3}",nan,0.40594112873077,0.98072373867035,4464827,29,,1692,"{""start"": {""x"": 53.2, ""y"": 7.6}, ""end"": {""x"": 51, ""y"": 0}, ""goal"": {""x"": 51, ""y"": 67.7}}",17,1008,1692,shot,regular,12437019,2025-02-19
"{""name"": ""Kevin Schade"", ""firstName"": """", ""lastName"": """", ""slug"": ""kevin-schade"", ""shortName"": ""K. Schade"", ""position"": ""M"", ""jerseyNumber"": ""7"", ""userCount"": 2543, ""gender"": ""M"", ""id"": 1006387, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0643\u064a\u0641\u064a\u0646 \u0634\u0627\u064a\u062f"", ""hi"": ""\u0915\u0947\u0935\u093f\u0928 \u0936\u0948\u0921"", ""bn"": ""\u0995\u09c7\u09ad\u09bf\u09a8 \u09b6\u09c7\u09a1""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u0634\u0627\u064a\u062f"", ""hi"": ""\u0915\u0947. \u0936\u0948\u0921"", ""bn"": ""\u0995\u09c7. \u09b8\u09cd\u0995\u09c7\u09a1""}}}",true,goal,regular,"{""x"": 10.8, ""y"": 40.9, ""z"": 0}",right-foot,low-left,"{""x"": 0, ""y"": 53.7, ""z"": 5.7}",nan,0.15235076844692,0.65050119161606,4107651,29,,1695,"{""start"": {""x"": 40.9, ""y"": 10.8}, ""end"": {""x"": 46.3, ""y"": 0}, ""goal"": {""x"": 46.3, ""y"": 94.3}}",17,1005,1695,shot,regular,12436500,2024-11-30
"{""name"": ""Kaoru Mitoma"", ""slug"": ""mitoma-kaoru"", ""shortName"": ""K. Mitoma"", ""position"": ""M"", ""jerseyNumber"": ""22"", ""userCount"": 21481, ""gender"": ""M"", ""sofascoreId"": ""KaoruM"", ""id"": 936849, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0645\u064a\u062a\u0648\u0645\u0627\u060c \u0643\u0627\u0648\u0631\u0648"", ""hi"": ""\u092e\u093f\u091f\u094b\u092e\u093e, \u0915\u093e\u0913\u0930\u0942"", ""bn"": ""\u09ae\u09bf\u09a4\u09cb\u09ae\u09be, \u0995\u09be\u0993\u09b0\u09c1""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u0645\u064a\u062a\u0648\u0645\u0627"", ""hi"": ""\u0915\u0947. \u0915\u093e\u0913\u0930\u0942"", ""bn"": ""\u0995\u09c7. \u09ae\u09bf\u09a4\u09cb\u09ae\u09be""}}}",true,goal,assisted,"{""x"": 8.6, ""y"": 46.2, ""z"": 0}",head,high-left,"{""x"": 0, ""y"": 52.3, ""z"": 20.3}",nan,0.12139710783958,0.28368401527405,4104352,29,,1696,"{""start"": {""x"": 46.2, ""y"": 8.6}, ""end"": {""x"": 47.7, ""y"": 0}, ""goal"": {""x"": 47.7, ""y"": 79.7}}",17,1004,1696,shot,regular,12436501,2024-11-29
"{""name"": ""Gabriel Jesus"", ""slug"": ""gabriel-jesus"", ""shortName"": ""G. Jesus"", ""position"": ""F"", ""jerseyNumber"": ""9"", ""userCount"": 77086, ""gender"": ""M"", ""sofascoreId"": ""GabrielJesus"", ""id"": 794839, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u063a\u0627\u0628\u0631\u064a\u064a\u0644 \u062c\u064a\u0633\u0648\u0633"", ""hi"": ""\u0917\u0947\u092c\u094d\u0930\u093f\u092f\u0932 \u091c\u0940\u0938\u0938"", ""bn"": ""\u0997\u09cd\u09af\u09be\u09ac\u09cd\u09b0\u09bf\u09af\u09bc\u09c7\u09b2 \u099c\u09c7\u09b8\u09c1\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u062c\u064a\u0633\u0648\u0633"", ""hi"": ""\u091c\u0940. \u091c\u0940\u0938\u0938"", ""bn"": ""\u099c\u09bf. \u099c\u09c7\u09b8\u09c1\u09b8""}}}",false,goal,regular,"{""x"": 5.4, ""y"": 52.8, ""z"": 0}",head,high-centre,"{""x"": 0, ""y"": 49.4, ""z"": 22.8}",nan,0.46713173389435,0.67163896560669,4211757,29,,1703,"{""start"": {""x"": 52.8, ""y"": 5.4}, ""end"": {""x"": 50.6, ""y"": 0}, ""goal"": {""x"": 50.6, ""y"": 77.2}}",17,997,1703,shot,regular,12436410,2025-01-01
"{""name"": ""Pedro Porro"", ""slug"": ""pedro-porro"", ""shortName"": ""P. Porro"", ""position"": ""D"", ""jerseyNumber"": ""23"", ""userCount"": 11096, ""gender"": ""M"", ""sofascoreId"": ""pedroporro29"", ""id"": 913654, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u064a\u062f\u0631\u0648 \u0628\u0648\u0631\u0648"", ""hi"": ""\u092a\u0947\u0921\u094d\u0930\u094b \u092a\u094b\u0930\u094b"", ""bn"": ""\u09aa\u09c7\u09a1\u09cd\u09b0\u09cb \u09aa\u09cb\u09b0\u09cb""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u0628\u0648\u0631\u0648"", ""hi"": ""\u092a\u0940. \u092a\u094b\u0930\u094b"", ""bn"": ""\u09aa\u09bf. \u09aa\u09cb\u09b0\u09cb""}}}",false,goal,assisted,"{""x"": 8.1, ""y"": 47.9, ""z"": 0}",head,low-right,"{""x"": 0, ""y"": 46.3, ""z"": 13.9}",nan,0.093667887151241,0.7220943570137,3622473,29,,1708,"{""start"": {""x"": 47.9, ""y"": 8.1}, ""end"": {""x"": 53.7, ""y"": 0}, ""goal"": {""x"": 53.7, ""y"": 86.1}}",17,992,1708,shot,regular,12436881,2024-08-19
"{""name"": ""Bryan Mbeumo"", ""slug"": ""bryan-mbeumo"", ""shortName"": ""B. Mbeumo"", ""position"": ""M"", ""jerseyNumber"": ""19"", ""userCount"": 88510, ""gender"": ""M"", ""sofascoreId"": ""bryan_m19"", ""id"": 927083, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u0631\u0627\u064a\u0627\u0646 \u0645\u0628\u064a\u0648\u0645\u0648"", ""hi"": ""\u092c\u094d\u0930\u093e\u092f\u0928 \u092e\u092c\u0947\u0909\u092e\u094b"", ""bn"": ""\u09ac\u09cd\u09b0\u09be\u09af\u09bc\u09be\u09a8 \u098f\u09ae\u09ac\u09c7\u0989\u09ae\u09cb""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u0645\u0628\u064a\u0648\u0645\u0648"", ""hi"": ""\u092c\u0940. \u092e\u092c\u0947\u0909\u092e\u094b"", ""bn"": ""\u09ac\u09bf. \u098f\u09ae\u09ac\u09c7\u0989\u09ae\u09cb""}}}",true,goal,assisted,"{""x"": 9.1, ""y"": 65.2, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 53, ""z"": 11.4}",nan,0.088441729545593,0.34529983997345,3612910,29,,1713,"{""start"": {""x"": 65.2, ""y"": 9.1}, ""end"": {""x"": 47, ""y"": 0}, ""goal"": {""x"": 47, ""y"": 88.6}}",17,987,1713,shot,regular,12436879,2024-08-18
"{""name"": ""Dean Huijsen"", ""slug"": ""dean-huijsen"", ""shortName"": ""D. Huijsen"", ""position"": ""D"", ""jerseyNumber"": ""24"", ""userCount"": 157519, ""gender"": ""M"", ""sofascoreId"": ""deanhuijsen"", ""id"": 1176744, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u064a\u0646 \u0647\u0648\u064a\u0633\u064a\u0646"", ""hi"": ""\u0921\u0940\u0928 \u0939\u0941\u0907\u091c\u0938\u0947\u0928"", ""bn"": ""\u09a1\u09bf\u09a8 \u09b9\u09c1\u0987\u099c\u09b8\u09c7\u09a8""}, ""shortNameTranslation"": {""ar"": ""\u062f. \u0647\u0648\u064a\u0633\u064a\u0646"", ""hi"": ""\u0921\u0940. \u0939\u0941\u0907\u091c\u0938\u0947\u0928"", ""bn"": ""\u09a1\u09bf. \u09b9\u09c1\u0987\u099c\u09b8\u09c7\u09a8""}}}",false,goal,set-piece,"{""x"": 7.6, ""y"": 54.8, ""z"": 0}",head,low-left,"{""x"": 0, ""y"": 54.3, ""z"": 13.3}",nan,0.1128448471427,0.70573490858078,4184996,29,,1723,"{""start"": {""x"": 54.8, ""y"": 7.6}, ""end"": {""x"": 45.7, ""y"": 0}, ""goal"": {""x"": 45.7, ""y"": 86.7}}",17,977,1723,shot,regular,12436470,2024-12-22
"{""name"": ""Omar Marmoush"", ""slug"": ""omar-marmoush"", ""shortName"": ""O. Marmoush"", ""position"": ""F"", ""jerseyNumber"": ""7"", ""userCount"": 189287, ""gender"": ""M"", ""sofascoreId"": ""OMarmoush"", ""id"": 873554, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0639\u0645\u0631 \u0645\u0631\u0645\u0648\u0634"", ""hi"": ""\u0909\u092e\u0930 \u092e\u093e\u0930\u094d\u092e\u094c\u0936"", ""bn"": ""\u0993\u09ae\u09b0 \u09ae\u09be\u09b0\u09ae\u09be\u0989\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0639. \u0645\u0631\u0645\u0648\u0634"", ""hi"": ""\u0913. \u092e\u093e\u0930\u094d\u092e\u094c\u0936"", ""bn"": ""\u0993. \u09ae\u09be\u09b0\u09ae\u09be\u0989\u09b8""}}}",true,goal,regular,"{""x"": 11.9, ""y"": 47.6, ""z"": 0}",right-foot,high-left,"{""x"": 0, ""y"": 52.7, ""z"": 34.2}",nan,0.47058948874474,0.91302710771561,4691802,29,,1739,"{""start"": {""x"": 47.6, ""y"": 11.9}, ""end"": {""x"": 47.3, ""y"": 0}, ""goal"": {""x"": 47.3, ""y"": 65.8}}",17,961,1739,shot,regular,12436594,2025-04-02
"{""name"": ""Dominik Szoboszlai"", ""slug"": ""dominik-szoboszlai"", ""shortName"": ""D. Szoboszlai"", ""position"": ""M"", ""jerseyNumber"": ""8"", ""userCount"": 66118, ""gender"": ""M"", ""sofascoreId"": ""DomSzobo"", ""id"": 869856, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u0648\u0645\u064a\u0646\u064a\u0643 \u0633\u0648\u0628\u0648\u0633\u0644\u0627\u064a"", ""hi"": ""\u0921\u094b\u092e\u093f\u0928\u093f\u0915 \u0938\u094d\u091c\u093c\u094b\u092c\u094b\u0938\u094d\u091c\u093c\u0932\u093e\u0908"", ""bn"": ""\u09a1\u09ae\u09bf\u09a8\u09bf\u0995 \u09b8\u09cb\u09ac\u09cb\u09b8\u099c\u09b2\u09be\u0987""}, ""shortNameTranslation"": {""ar"": ""\u062f. \u0633\u0648\u0628\u0648\u0633\u0644\u0627\u064a"", ""hi"": ""\u0921\u0940. \u0938\u094d\u091c\u093c\u094b\u092c\u094b\u0938\u094d\u091c\u093c\u0932\u093e\u0908"", ""bn"": ""\u09a1\u09bf.\u09b8\u09cb\u09ac\u09cb\u09b8\u099c\u09b2\u09be\u0987""}}}",false,goal,regular,"{""x"": 15.6, ""y"": 59.9, ""z"": 0}",left-foot,high-left,"{""x"": 0, ""y"": 53.4, ""z"": 20.3}",nan,0.12828075885773,0.65602576732635,4082906,30,,1746,"{""start"": {""x"": 59.9, ""y"": 15.6}, ""end"": {""x"": 46.6, ""y"": 0}, ""goal"": {""x"": 46.6, ""y"": 79.7}}",16,954,1746,shot,regular,12436506,2024-11-24
"{""name"": ""Alexander Isak"", ""slug"": ""alexander-isak"", ""shortName"": ""A. Isak"", ""position"": ""F"", ""jerseyNumber"": ""9"", ""userCount"": 101755, ""gender"": ""M"", ""sofascoreId"": ""AlexIsak"", ""id"": 823941, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0623\u0644\u0643\u0633\u0646\u062f\u0631 \u0625\u064a\u0632\u0627\u0643"", ""hi"": ""\u0905\u0932\u0947\u0915\u094d\u091c\u0947\u0902\u0921\u0930 \u0907\u0938\u093e\u0915"", ""bn"": ""\u0986\u09b2\u09c7\u0995\u099c\u09be\u09a8\u09cd\u09a1\u09be\u09b0 \u0987\u09b8\u09be\u0995""}, ""shortNameTranslation"": {""ar"": ""\u0623. \u0625\u064a\u0632\u0627\u0643"", ""hi"": ""\u090f. \u0907\u0938\u093e\u0915"", ""bn"": ""\u098f. \u0987\u09b8\u09be\u0995""}}}",false,goal,assisted,"{""x"": 12.5, ""y"": 45.3, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 46.2, ""z"": 3.8}",nan,0.58280539512634,0.87244832515717,4324455,30,,1750,"{""start"": {""x"": 45.3, ""y"": 12.5}, ""end"": {""x"": 53.8, ""y"": 0}, ""goal"": {""x"": 53.8, ""y"": 96.2}}",16,950,1750,shot,regular,12436905,2025-01-25
"{""name"": ""Erling Haaland"", ""slug"": ""erling-haaland"", ""shortName"": ""E. Haaland"", ""position"": ""F"", ""jerseyNumber"": ""9"", ""userCount"": 803735, ""gender"": ""M"", ""sofascoreId"": ""EHaaland"", ""id"": 839956, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0625\u064a\u0631\u0644\u064a\u0646\u063a \u0647\u0627\u0644\u0627\u0646\u062f"", ""hi"": ""\u090f\u0930\u094d\u0932\u093f\u0902\u0917 \u0939\u093e\u0932\u0948\u0902\u0921"", ""bn"": ""\u098f\u09b0\u09b2\u09bf\u0982 \u09b9\u09be\u09b2\u09be\u09a8\u09cd\u09a1""}, ""shortNameTranslation"": {""ar"": ""\u0625. \u0647\u0627\u0644\u0627\u0646\u062f"", ""hi"": ""\u0908. \u0939\u093e\u0932\u0948\u0902\u0921"", ""bn"": ""\u0987. \u09b9\u09be\u09b2\u09be\u09a8\u09cd\u09a1""}}}",false,goal,assisted,"{""x"": 14, ""y"": 61.7, ""z"": 0}",left-foot,high-right,"{""x"": 0, ""y"": 47.9, ""z"": 28.5}",nan,0.08076348900795,0.27824178338051,3695372,30,,1756,"{""start"": {""x"": 61.7, ""y"": 14}, ""end"": {""x"": 52.1, ""y"": 0}, ""goal"": {""x"": 52.1, ""y"": 71.5}}",16,944,1756,shot,regular,12436927,2024-08-31
